price_in_rp,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,electricity,floors,year_built,garages, Bekasi, Bogor, Depok, Jakarta Barat, Jakarta Pusat, Jakarta Selatan, Jakarta Timur, Jakarta Utara, Tangerang
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
17500000000,5,6,376,500,0,7700,2,1988,2,0,0,0,0,1,0,0,0,0
599000000,2,2,31,44,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
500000000,2,2,23,43,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
500000000,2,2,23,43,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
5800000000,8,7,215,400,1,3500,2,2010,1,0,0,0,0,1,0,0,0,0
568000000,2,1,21,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
17000000000,4,4,303,500,0,3160,3,2015,0,0,0,0,0,1,0,0,0,0
500000000,2,2,23,43,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
568000000,2,1,21,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
534000000,2,2,27,42,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2018,0,0,0,0,0,1,0,0,0,0
451000000,2,1,20,37,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
17500000000,5,6,376,500,0,7700,2,1988,2,0,0,0,0,1,0,0,0,0
50000000000,4,2,517,353,2,2200,1,2018,2,0,0,0,0,1,0,0,0,0
599000000,2,2,31,44,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
534000000,2,2,27,42,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
17500000000,5,6,376,500,0,7700,2,1988,2,0,0,0,0,1,0,0,0,0
17500000000,5,6,376,500,0,7700,2,1988,2,0,0,0,0,1,0,0,0,0
568000000,2,1,21,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
17000000000,4,4,303,500,0,3160,3,2015,0,0,0,0,0,1,0,0,0,0
451000000,2,1,20,37,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
500000000,2,2,23,43,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
50000000000,4,2,517,353,2,2200,1,2018,2,0,0,0,0,1,0,0,0,0
500000000,2,2,23,43,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
17500000000,5,6,376,500,0,7700,2,1988,2,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
477000000,2,2,22,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
50000000000,4,2,517,353,2,2200,1,2018,2,0,0,0,0,1,0,0,0,0
568000000,2,1,21,40,0,2200,2,2022,0,0,0,0,0,1,0,0,0,0
5250000000,4,2,350,190,3,3500,2,1998,1,0,0,0,0,0,1,0,0,0
6900000000,5,3,333,350,4,5500,2,2018,2,0,0,0,0,0,1,0,0,0
14000000000,4,4,200,400,2,6600,3,2020,1,0,0,0,0,0,1,0,0,0
1500000000,4,2,133,180,0,2200,2,1973,0,0,0,0,0,0,1,0,0,0
3650000000,3,3,127,142,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
175000000000,5,5,1305,1500,4,33000,2,2012,4,0,0,0,0,0,1,0,0,0
23000000000,4,3,530,600,5,13200,2,2018,4,0,0,0,0,0,1,0,0,0
11000000000,5,5,475,350,4,3160,2,2018,1,0,0,0,0,0,1,0,0,0
25000000000,5,4,1211,362,0,11000,1,2008,0,0,0,0,0,0,1,0,0,0
25000000000,5,4,1211,362,0,11000,1,2008,0,0,0,0,0,0,1,0,0,0
15000000000,6,4,769,590,8,5500,2,2018,0,0,0,0,0,0,1,0,0,0
3800000000,5,3,260,350,2,4400,2,2018,0,0,0,0,0,0,1,0,0,0
3000000000,4,4,122,172,0,2200,2,2018,2,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
40000000000,4,3,552,900,2,23000,2,2015,4,0,0,0,0,0,1,0,0,0
12900000000,8,4,1000,800,1,10000,2,1977,1,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
15000000000,6,4,769,590,8,5500,2,2018,0,0,0,0,0,0,1,0,0,0
4400000000,4,3,162,186,2,2200,2,2018,1,0,0,0,0,0,1,0,0,0
1050000000,3,3,53,100,1,2200,2,2022,0,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
1970000000,3,3,79,120,1,2200,2,2022,0,0,0,0,0,0,1,0,0,0
3650000000,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
175000000000,5,5,1305,1500,4,33000,2,2012,4,0,0,0,0,0,1,0,0,0
40000000000,4,4,1592,938,5,33000,1,2018,0,0,0,0,0,0,1,0,0,0
15500000000,6,3,1020,350,10,2200,1,2018,3,0,0,0,0,0,1,0,0,0
4500000000,4,3,348,260,1,3500,2,1994,1,0,0,0,0,0,1,0,0,0
40000000000,4,3,552,900,2,23000,2,2015,4,0,0,0,0,0,1,0,0,0
3770000000,3,1,121,120,1,4400,2,2008,0,0,0,0,0,0,1,0,0,0
1400000000,3,3,80,84,2,2200,2,2022,2,0,0,0,0,0,1,0,0,0
10900000000,3,3,571,200,2,2200,1,2018,0,0,0,0,0,0,1,0,0,0
18500000000,5,5,375,500,2,16500,2,2015,2,0,0,0,0,0,1,0,0,0
2900000000,4,4,116,170,2,3500,2,2022,0,0,0,0,0,0,1,0,0,0
10500000000,3,3,260,430,2,7700,2,2019,1,0,0,0,0,0,1,0,0,0
3650000000,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
12000000000,4,5,401,400,1,6600,2,2018,0,0,0,0,0,0,1,0,0,0
14000000000,4,4,200,400,2,6600,3,2020,1,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
7500000000,4,4,329,560,2,7700,2,2022,2,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
5750000000,3,2,350,250,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
3650000000,3,2,104,126,1,2200,2,2021,1,0,0,0,0,0,1,0,0,0
1970000000,3,3,79,120,1,2200,2,2022,0,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
5750000000,3,2,350,250,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
250000000000,6,7,4260,2191,0,3160,2,2018,0,0,0,0,0,0,1,0,0,0
175000000000,5,5,1305,1500,4,33000,2,2012,4,0,0,0,0,0,1,0,0,0
14500000000,12,13,510,500,8,9500,2,2010,0,0,0,0,0,0,1,0,0,0
4800000000,4,3,180,300,2,3500,3,2018,0,0,0,0,0,0,1,0,0,0
25000000000,4,4,200,500,2,3160,3,2022,2,0,0,0,0,0,1,0,0,0
5000000000,4,3,171,337,0,3500,3,2021,2,0,0,0,0,0,1,0,0,0
3770000000,3,1,121,120,1,4400,2,2008,0,0,0,0,0,0,1,0,0,0
3650000000,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
12000000000,4,4,307,400,1,3160,2,2018,2,0,0,0,0,0,1,0,0,0
10700000000,5,3,250,300,1,4400,2,1995,1,0,0,0,0,0,1,0,0,0
13500000000,5,3,438,298,0,11000,2,2010,2,0,0,0,0,0,1,0,0,0
12900000000,8,4,1000,800,1,10000,2,1977,1,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
70000000000,5,5,680,1200,2,33000,3,2013,5,0,0,0,0,0,1,0,0,0
10500000000,3,3,260,430,2,7700,2,2019,1,0,0,0,0,0,1,0,0,0
3650000000,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
11800000000,57,57,491,1500,2,5500,4,2011,10,0,0,0,0,0,1,0,0,0
2550000000,4,4,101,150,2,3300,2,2022,2,0,0,0,0,0,1,0,0,0
9500000000,4,3,247,330,2,6600,3,2018,2,0,0,0,0,0,1,0,0,0
7500000000,4,4,329,560,2,7700,2,2022,2,0,0,0,0,0,1,0,0,0
1900000000,3,3,90,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
18500000000,11,6,661,450,4,3500,2,2018,0,0,0,0,0,0,1,0,0,0
22000000000,10,10,540,814,14,10000,3,2015,0,0,0,0,0,0,1,0,0,0
2640000000,4,4,110,140,0,2200,2,2018,1,0,0,0,0,0,1,0,0,0
7000000000,5,5,300,700,2,10600,3,2015,2,0,0,0,0,0,1,0,0,0
5000000000,4,3,171,337,0,3500,3,2021,2,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
21900000000,6,5,850,854,0,7700,2,2007,0,0,0,0,0,0,1,0,0,0
3650000000,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
5000000000,4,3,171,337,0,3500,3,2021,2,0,0,0,0,0,1,0,0,0
3650000000,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
6900000000,5,3,333,350,4,5500,2,2018,2,0,0,0,0,0,1,0,0,0
19500000000,4,4,400,700,2,10000,3,2019,2,0,0,0,0,0,1,0,0,0
25000000000,4,4,200,500,2,3160,3,2022,2,0,0,0,0,0,1,0,0,0
13500000000,5,3,438,298,0,11000,2,2010,2,0,0,0,0,0,1,0,0,0
2550000000,4,4,101,150,2,3300,2,2022,2,0,0,0,0,0,1,0,0,0
27000000000,20,20,1195,950,14,6600,2,2009,0,0,0,0,0,0,1,0,0,0
85000000000,8,8,954,1797,5,53000,2,2018,6,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
3800000000,5,3,260,350,2,4400,2,2018,0,0,0,0,0,0,1,0,0,0
12000000000,4,4,307,400,1,3160,2,2018,2,0,0,0,0,0,1,0,0,0
28000000000,54,54,890,1800,0,3160,5,2018,20,0,0,0,0,0,1,0,0,0
595000000,3,1,72,52,1,1300,2,2022,1,0,0,0,0,0,1,0,0,0
14000000000,4,4,200,400,2,6600,3,2020,1,0,0,0,0,0,1,0,0,0
1500000000,4,2,133,180,0,2200,2,1973,0,0,0,0,0,0,1,0,0,0
18500000000,11,6,661,450,4,3500,2,2018,0,0,0,0,0,0,1,0,0,0
11000000000,5,5,475,350,4,3160,2,2018,1,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
2700000000,4,4,126,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
21500000000,4,4,245,268,2,23000,2,2015,0,0,0,0,0,0,1,0,0,0
12000000000,4,5,401,400,1,6600,2,2018,0,0,0,0,0,0,1,0,0,0
23000000000,4,3,530,610,5,13200,2,2019,4,0,0,0,0,0,1,0,0,0
12900000000,8,4,1000,800,1,10000,2,1977,1,0,0,0,0,0,1,0,0,0
3000000000,4,4,122,172,0,2200,2,2018,2,0,0,0,0,0,1,0,0,0
1900000000,3,3,67,150,0,2200,3,2022,2,0,0,0,0,0,1,0,0,0
3770000000,3,1,121,120,1,4400,2,2008,0,0,0,0,0,0,1,0,0,0
3650000000,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
6700000000,5,4,167,404,2,3160,3,2018,2,0,0,0,0,0,1,0,0,0
4190000000,4,3,152,186,2,3300,2,2022,0,0,0,0,0,0,1,0,0,0
14000000000,4,4,200,400,2,6600,3,2020,1,0,0,0,0,0,1,0,0,0
7000000000,6,4,286,400,1,3500,2,2018,2,0,0,0,0,0,1,0,0,0
15000000000,3,3,1230,450,2,7700,1,2005,6,0,0,0,0,0,1,0,0,0
3770000000,3,1,121,120,1,4400,2,2008,0,0,0,0,0,0,1,0,0,0
11800000000,57,57,491,1500,2,5500,4,2011,10,0,0,0,0,0,1,0,0,0
10700000000,5,3,250,300,1,4400,2,1995,1,0,0,0,0,0,1,0,0,0
15000000000,6,4,769,590,8,5500,2,2018,0,0,0,0,0,0,1,0,0,0
5000000000,4,3,140,355,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
9500000000,4,3,247,330,2,6600,3,2018,2,0,0,0,0,0,1,0,0,0
15000000000,6,4,769,590,8,5500,2,2018,0,0,0,0,0,0,1,0,0,0
19500000000,4,4,400,700,2,10000,3,2019,2,0,0,0,0,0,1,0,0,0
30000000000,50,50,517,2417,0,10000,5,2018,10,0,0,0,0,0,1,0,0,0
22000000000,10,10,540,814,14,10000,3,2015,0,0,0,0,0,0,1,0,0,0
9500000000,4,3,247,330,2,6600,3,2018,2,0,0,0,0,0,1,0,0,0
1900000000,3,3,90,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
1900000000,3,3,90,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
40000000000,4,4,1592,938,5,33000,1,2018,0,0,0,0,0,0,1,0,0,0
13700000000,4,3,504,264,0,7700,2,2018,0,0,0,0,0,0,1,0,0,0
6700000000,5,4,167,404,2,3160,3,2018,2,0,0,0,0,0,1,0,0,0
4190000000,4,3,152,186,2,2200,2,2021,0,0,0,0,0,0,1,0,0,0
250000000000,6,7,4260,2191,0,3160,2,2018,0,0,0,0,0,0,1,0,0,0
14500000000,12,13,510,500,8,9500,2,2010,0,0,0,0,0,0,1,0,0,0
1500000000,4,2,133,180,0,2200,2,1973,0,0,0,0,0,0,1,0,0,0
22000000000,5,4,425,550,4,10000,2,2000,2,0,0,0,0,0,1,0,0,0
27000000000,20,20,1195,950,14,6600,2,2009,0,0,0,0,0,0,1,0,0,0
40000000000,4,4,1592,938,5,33000,1,2018,0,0,0,0,0,0,1,0,0,0
595000000,3,1,72,52,1,1300,2,2022,1,0,0,0,0,0,1,0,0,0
11200000000,4,4,247,606,2,3500,3,2022,5,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
15000000000,6,4,769,590,8,5500,2,2018,0,0,0,0,0,0,1,0,0,0
1950000000,3,3,92,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
8000000000,4,5,256,400,2,5500,3,2022,2,0,0,0,0,0,1,0,0,0
2550000000,4,4,101,150,2,3300,2,2022,2,0,0,0,0,0,1,0,0,0
11000000000,6,4,475,350,2,7700,2,2018,3,0,0,0,0,0,1,0,0,0
10900000000,3,3,571,200,2,2200,1,2018,0,0,0,0,0,0,1,0,0,0
1900000000,3,3,90,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
15000000000,3,3,1230,450,2,7700,1,2005,6,0,0,0,0,0,1,0,0,0
8000000000,4,5,256,400,2,5500,3,2022,2,0,0,0,0,0,1,0,0,0
7500000000,4,4,329,560,2,7700,2,2022,2,0,0,0,0,0,1,0,0,0
18500000000,11,6,661,450,4,3500,2,2018,0,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
5000000000,4,3,140,355,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
13700000000,4,3,504,264,0,7700,2,2018,0,0,0,0,0,0,1,0,0,0
13500000000,5,3,438,298,0,11000,2,2010,2,0,0,0,0,0,1,0,0,0
12000000000,4,4,307,400,1,3160,2,2018,2,0,0,0,0,0,1,0,0,0
12000000000,6,6,477,550,2,3160,2,2018,2,0,0,0,0,0,1,0,0,0
10700000000,5,3,250,300,1,4400,2,1995,1,0,0,0,0,0,1,0,0,0
13800000000,5,5,313,450,1,6600,1,2018,1,0,0,0,0,0,1,0,0,0
14000000000,4,4,200,400,2,6600,3,2020,1,0,0,0,0,0,1,0,0,0
13500000000,5,3,438,298,0,11000,2,2010,2,0,0,0,0,0,1,0,0,0
2900000000,4,4,116,170,2,3500,2,2022,0,0,0,0,0,0,1,0,0,0
3950000000,4,3,208,250,0,3300,2,2014,0,0,0,0,0,0,1,0,0,0
5750000000,3,2,350,250,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
19500000000,4,4,400,700,2,10000,3,2019,2,0,0,0,0,0,1,0,0,0
2110000000,3,2,83,105,1,3500,2,2022,0,0,0,0,0,0,1,0,0,0
5250000000,4,2,350,190,3,3500,2,1998,1,0,0,0,0,0,1,0,0,0
2110000000,3,2,83,105,1,3500,2,2022,0,0,0,0,0,0,1,0,0,0
5000000000,4,3,171,337,0,3500,3,2021,2,0,0,0,0,0,1,0,0,0
8500000000,3,3,203,350,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
11200000000,4,4,247,606,2,3500,3,2022,5,0,0,0,0,0,1,0,0,0
14000000000,4,4,200,400,2,6600,3,2020,1,0,0,0,0,0,1,0,0,0
2850000000,3,3,114,150,2,4400,1,2021,0,0,0,0,0,0,1,0,0,0
4190000000,4,3,152,186,2,3300,2,2022,0,0,0,0,0,0,1,0,0,0
2640000000,4,4,110,140,0,2200,2,2018,1,0,0,0,0,0,1,0,0,0
16000000000,4,3,480,480,2,4400,2,2010,1,0,0,0,0,0,1,0,0,0
7900000000,4,4,203,203,0,3160,3,2016,0,0,0,0,0,0,1,0,0,0
11800000000,57,57,491,1500,2,5500,4,2011,10,0,0,0,0,0,1,0,0,0
18500000000,5,5,375,500,2,16500,2,2015,2,0,0,0,0,0,1,0,0,0
11000000000,6,4,475,350,2,7700,2,2018,3,0,0,0,0,0,1,0,0,0
4190000000,4,3,152,186,2,2200,2,2021,0,0,0,0,0,0,1,0,0,0
16000000000,5,4,600,400,4,16500,2,2017,2,0,0,0,0,0,1,0,0,0
2900000000,4,4,116,170,2,3500,2,2022,0,0,0,0,0,0,1,0,0,0
7000000000,6,4,286,400,1,3500,2,2018,2,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
3450000000,4,3,94,200,2,3300,3,2022,0,0,0,0,0,0,1,0,0,0
21900000000,6,5,850,854,0,7700,2,2007,0,0,0,0,0,0,1,0,0,0
4190000000,4,3,152,186,2,2200,2,2021,0,0,0,0,0,0,1,0,0,0
4190000000,4,3,152,186,2,2200,2,2021,0,0,0,0,0,0,1,0,0,0
2550000000,4,4,101,150,2,3300,2,2022,2,0,0,0,0,0,1,0,0,0
70000000000,5,5,680,1200,2,33000,3,2013,5,0,0,0,0,0,1,0,0,0
4400000000,4,3,162,186,2,2200,2,2018,1,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
25000000000,5,4,1211,362,0,11000,1,2008,0,0,0,0,0,0,1,0,0,0
10500000000,3,3,260,430,2,7700,2,2019,1,0,0,0,0,0,1,0,0,0
3770000000,3,1,121,120,1,4400,2,2008,0,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
4100000000,4,4,108,220,1,5500,3,2020,1,0,0,0,0,0,1,0,0,0
5000000000,4,3,140,355,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
12000000000,6,6,477,550,2,3160,2,2018,2,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
3950000000,4,3,208,250,0,3300,2,2014,0,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
16000000000,6,7,512,700,4,3160,2,2018,2,0,0,0,0,0,1,0,0,0
1500000000,4,2,133,180,0,2200,2,1973,0,0,0,0,0,0,1,0,0,0
12000000000,6,6,477,550,2,3160,2,2018,2,0,0,0,0,0,1,0,0,0
10700000000,5,3,250,300,1,4400,2,1995,1,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
1950000000,3,3,92,150,2,2200,2,2022,0,0,0,0,0,0,1,0,0,0
4100000000,4,4,108,220,1,5500,3,2020,1,0,0,0,0,0,1,0,0,0
5750000000,3,2,350,250,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
2550000000,4,4,101,150,2,3300,2,2022,2,0,0,0,0,0,1,0,0,0
3000000000,4,4,122,172,0,2200,2,2018,2,0,0,0,0,0,1,0,0,0
13800000000,5,5,313,450,1,6600,1,2018,1,0,0,0,0,0,1,0,0,0
18500000000,5,5,375,500,2,16500,2,2015,2,0,0,0,0,0,1,0,0,0
7900000000,4,4,203,203,0,3160,3,2016,0,0,0,0,0,0,1,0,0,0
2110000000,3,2,83,105,1,3500,2,2022,0,0,0,0,0,0,1,0,0,0
15000000000,6,4,769,590,8,5500,2,2018,0,0,0,0,0,0,1,0,0,0
5250000000,4,2,350,190,3,3500,2,1998,1,0,0,0,0,0,1,0,0,0
15000000000,5,6,500,550,4,24000,2,2018,4,0,0,0,0,0,1,0,0,0
4500000000,4,3,348,260,1,3500,2,1994,1,0,0,0,0,0,1,0,0,0
5250000000,4,2,350,190,3,3500,2,1998,1,0,0,0,0,0,1,0,0,0
22000000000,5,4,425,550,4,10000,2,2000,2,0,0,0,0,0,1,0,0,0
4800000000,4,3,180,300,2,3500,3,2018,0,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
3450000000,4,4,94,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
22000000000,10,10,540,814,14,10000,3,2015,0,0,0,0,0,0,1,0,0,0
18500000000,5,5,375,500,2,16500,2,2015,2,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
10500000000,3,3,260,430,2,7700,2,2019,1,0,0,0,0,0,1,0,0,0
3650000000,4,3,109,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
11000000000,5,5,475,350,4,3160,2,2018,1,0,0,0,0,0,1,0,0,0
2110000000,3,2,83,105,1,3500,2,2022,0,0,0,0,0,0,1,0,0,0
4100000000,4,4,108,220,1,5500,3,2020,1,0,0,0,0,0,1,0,0,0
5000000000,4,3,140,355,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
25000000000,4,4,200,500,2,16500,3,2022,2,0,0,0,0,0,1,0,0,0
5200000000,4,3,173,337,1,4400,1,2020,1,0,0,0,0,0,1,0,0,0
12900000000,8,4,1000,800,1,10000,2,1977,1,0,0,0,0,0,1,0,0,0
2550000000,4,4,101,150,2,3300,2,2022,2,0,0,0,0,0,1,0,0,0
13500000000,5,3,438,298,0,11000,2,2010,2,0,0,0,0,0,1,0,0,0
7900000000,4,4,203,203,0,3160,3,2016,0,0,0,0,0,0,1,0,0,0
16000000000,6,7,512,700,4,3160,2,2018,2,0,0,0,0,0,1,0,0,0
7900000000,4,4,203,203,0,3160,3,2016,0,0,0,0,0,0,1,0,0,0
5000000000,6,5,154,350,2,4400,3,2022,2,0,0,0,0,0,1,0,0,0
3650000000,3,2,104,126,1,2200,2,2021,1,0,0,0,0,0,1,0,0,0
25000000000,5,4,1211,362,0,11000,1,2008,0,0,0,0,0,0,1,0,0,0
3450000000,4,4,94,200,2,2200,3,2022,0,0,0,0,0,0,1,0,0,0
14000000000,4,3,199,400,2,13300,3,2018,2,0,0,0,0,0,1,0,0,0
1050000000,3,3,53,100,1,2200,2,2022,0,0,0,0,0,0,1,0,0,0
3000000000,4,4,122,172,0,2200,2,2018,2,0,0,0,0,0,1,0,0,0
6100000000,4,2,275,250,1,3160,2,2018,1,0,0,0,0,0,1,0,0,0
3900000000,4,4,195,165,2,3500,2,2000,0,0,0,0,0,0,1,0,0,0
16000000000,6,7,512,700,4,3160,2,2018,2,0,0,0,0,0,1,0,0,0
11000000000,6,4,475,350,2,7700,2,2018,3,0,0,0,0,0,1,0,0,0
2700000000,3,3,171,250,0,3300,2,2005,1,0,0,0,0,0,0,1,0,0
4550000000,5,4,153,180,2,3300,2,2021,2,0,0,0,0,0,0,1,0,0
1050000000,3,2,56,70,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
1100000000,2,2,39,56,0,2200,1,2018,0,0,0,0,0,0,0,1,0,0
859000000,2,2,39,63,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
2000000000,3,3,56,87,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
858000000,3,3,39,63,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
2400000000,3,3,106,150,2,2200,2,2020,0,0,0,0,0,0,0,1,0,0
2600000000,3,3,100,130,2,3500,2,2022,0,0,0,0,0,0,0,1,0,0
1000000000,2,2,44,90,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
764000000,2,1,32,56,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
2600000000,3,3,100,130,2,3500,2,2022,0,0,0,0,0,0,0,1,0,0
1600000000,4,3,68,100,0,2200,3,2022,2,0,0,0,0,0,0,1,0,0
1050000000,3,2,56,70,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
1100000000,2,2,39,56,0,2200,1,2018,0,0,0,0,0,0,0,1,0,0
8000000000,8,6,457,800,4,7700,2,2005,0,0,0,0,0,0,0,1,0,0
1300000000,3,2,71,60,0,2200,2,2021,0,0,0,0,0,0,0,1,0,0
858000000,3,3,39,63,1,2200,2,2022,0,0,0,0,0,0,0,1,0,0
4200000000,4,4,475,420,2,4400,2,2005,2,0,0,0,0,0,0,1,0,0
2550000000,4,3,145,125,2,2200,2,2022,2,0,0,0,0,0,0,1,0,0
389000000,2,1,16,38,0,2200,2,2022,0,0,0,0,0,0,0,1,0,0
1050000000,3,2,56,70,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
4550000000,5,4,153,180,2,3300,2,2021,2,0,0,0,0,0,0,1,0,0
919000000,3,2,69,60,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
919000000,3,2,69,60,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
1280000000,3,2,85,80,2,2200,2,2022,2,0,0,0,0,0,0,1,0,0
919000000,3,2,69,60,1,2200,1,2022,0,0,0,0,0,0,0,1,0,0
3200000000,4,4,216,231,1,3160,2,2018,1,0,0,0,0,0,0,1,0,0
1500000000,3,2,66,110,0,2200,1,2021,0,0,0,0,0,0,0,1,0,0
1600000000,4,3,68,100,0,2200,3,2022,2,0,0,0,0,0,0,1,0,0
